,RlfF,MSurf,RFGini,MI,FT,OA,dataset,iteration,n_obs
197,0.011129616000005171,0.01119736200001853,0.9188421479999533,1.2883729289999906,0.00037697799996294634,0.05381996899996011,ADDER,47.0,30.0
198,0.011908269000002747,0.010209822000035729,0.9194348340000147,1.3264015109999718,0.0003860659999759264,0.0661947179999629,ADDER,48.0,30.0
199,0.010993654999992941,0.011333924000041407,0.9219250200000033,1.299239674999967,0.000381710999988627,0.0487636480000333,ADDER,49.0,30.0
200,0.021950559999993402,0.020138422000002265,0.9426700779999919,1.5441804900000307,0.006106451999983165,0.04793919499996946,ADDER,0.0,50.0
201,0.02119737499998564,0.018156040999997458,0.948680745000047,1.5403403810000214,0.0004050559999768666,0.05016256699997257,ADDER,1.0,50.0
202,0.02122684900001559,0.018337517000020398,0.9465739900000472,1.5163513759999887,0.0050950620000094204,0.05002760400003581,ADDER,2.0,50.0
203,0.02197804399997949,0.048761748999993415,0.9450593319999712,1.8106454979999853,0.0003914060000056452,0.049655360999963705,ADDER,3.0,50.0
204,0.022728017000019918,0.047286706999955186,0.9436014569999998,1.6551816940000208,0.00038819100001319384,0.06358224500002052,ADDER,4.0,50.0
205,0.020989154000005783,0.01910749799998257,0.9444406629999662,1.7664102520000142,0.00038548899999568675,0.05040796200000841,ADDER,5.0,50.0
206,0.021830124000018714,0.019427998000026037,0.949124691999998,1.782983047000016,0.0003984859999945911,0.05255947900002411,ADDER,6.0,50.0
207,0.022498446999975386,0.05810774100001481,0.9484722650000208,1.5585032310000315,0.0003907789999857414,0.05031594799999084,ADDER,7.0,50.0
208,0.0215310190000082,0.019071803999963777,0.9443003150000209,1.7821872899999676,0.00038984700000810335,0.049586938000004466,ADDER,8.0,50.0
209,0.021709151000038673,0.018890955999950165,0.9486155630000326,1.6035878209999623,0.00040666000001010616,0.05107635299998492,ADDER,9.0,50.0
210,0.02021565899997313,0.01912322799995536,0.9473905049999871,1.9302031119999583,0.00041171800000938674,0.05109401300001082,ADDER,10.0,50.0
211,0.021324721999974372,0.059418510000000424,0.9450920080000174,1.5450667039999644,0.0004058609999901819,0.049700001000019256,ADDER,11.0,50.0
212,0.0215100389999634,0.05398208499997281,0.9452750799999876,1.5848348970000075,0.00039877500000784494,0.054665494999994735,ADDER,12.0,50.0
213,0.022261657000001378,0.01949205900001516,0.9519833829999698,1.5455028529999595,0.00039821399997208573,0.0664076339999724,ADDER,13.0,50.0
214,0.02178313399997478,0.01823400899996841,0.9475534850000145,1.6916281480000066,0.0003902840000478136,0.05012220599996908,ADDER,14.0,50.0
215,0.02193954799997755,0.055180302999986,0.9461451829999987,1.5809188420000169,0.00039863800003558936,0.05160327500004769,ADDER,15.0,50.0
216,0.021978752999984863,0.020344356999999036,0.9419243560000155,1.8416840130000196,0.00039935099999865997,0.060182042000008096,ADDER,16.0,50.0
217,0.04674098599997478,0.054122070999994776,0.9458214030000249,1.5927623389999894,0.00040384699997275675,0.052695788999983506,ADDER,17.0,50.0
218,0.022322696999992786,0.05427286600001935,0.9475626999999918,1.528372064999985,0.00039659599997321493,0.05037046000001055,ADDER,18.0,50.0
219,0.020969572000012704,0.01834367399999337,0.9462950040000351,1.4917596290000006,0.00039089200004127633,0.05358614100003933,ADDER,19.0,50.0
220,0.021594843000002584,0.018788756999981615,0.9458864759999983,1.5482363749999877,0.0004020040000227709,0.05151157699998521,ADDER,20.0,50.0
221,0.0221604920000118,0.01949511300000495,0.945991198999991,1.592710304000036,0.0003897959999790146,0.05027436500000704,ADDER,21.0,50.0
222,0.02167911100002584,0.019033342000000175,0.9468003109999472,1.7418890120000015,0.0003938720000178364,0.05323067000000492,ADDER,22.0,50.0
223,0.022423302999982297,0.05659325199997056,0.940267834999986,1.6847052319999989,0.004961096999977599,0.050002833999997165,ADDER,23.0,50.0
224,0.02153595600003655,0.01781449300000304,0.9462976379999759,1.662038205999977,0.0004020360000254186,0.05086933299998009,ADDER,24.0,50.0
225,0.022294605000013235,0.018475013999989187,0.9501511480000318,1.646153317000028,0.00039062000001877095,0.04856871399999818,ADDER,25.0,50.0
226,0.021725450000019464,0.019479543999977977,0.945578050999984,1.5971069469999861,0.00038344999995842954,0.051205707999997685,ADDER,26.0,50.0
227,0.021955759000036323,0.019007879000014327,0.9490130350000072,1.8427994330000388,0.0003994319999947038,0.05180051499996807,ADDER,27.0,50.0
228,0.02157342499998549,0.03625840000000835,0.9456438819999562,1.801715503999958,0.0004018970000174704,0.05281100299998798,ADDER,28.0,50.0
229,0.02270586299999877,0.042346610000038254,0.9413444820000336,1.6119960210000386,0.00038527899999962756,0.049506790999998884,ADDER,29.0,50.0
230,0.021539355000015803,0.01824119000002611,0.9507114809999848,1.7271570639999823,0.00047175899999274407,0.05753516900000477,ADDER,30.0,50.0
231,0.022459695000009106,0.04577339100001154,0.9479361870000389,1.7094808599999851,0.0004668830000014168,0.04953020700003208,ADDER,31.0,50.0
232,0.022193992000040907,0.018613479999999072,0.9488491230000022,1.4896043379999924,0.0003910880000148609,0.06429232800002183,ADDER,32.0,50.0
233,0.0216510900000344,0.07921979999997575,0.9484181309999826,1.5679548109999928,0.0004092849999892678,0.05022430299999314,ADDER,33.0,50.0
234,0.021597683999971196,0.01972624600000472,0.9484065599999667,1.493873055999984,0.0003857840000023316,0.051743461000000934,ADDER,34.0,50.0
235,0.0219644229999858,0.018065894999949705,0.9468288989999678,1.9323456660000033,0.0003978599999641119,0.05237847499995496,ADDER,35.0,50.0
236,0.022209760999999162,0.019297418999997262,0.9478451890000201,1.8264455100000418,0.0003966259999970134,0.05156822999998667,ADDER,36.0,50.0
237,0.022153679000041393,0.052904057000034754,0.9443076439999913,1.6924357059999693,0.0003868470000156776,0.0516827789999752,ADDER,37.0,50.0
238,0.02191587699996944,0.018291015999977844,0.9428540509999834,1.4856388389999893,0.00039136200001621546,0.05182226099998388,ADDER,38.0,50.0
239,0.021677555999985998,0.018374367000035363,0.9435693049999827,1.5877055619999965,0.0031616800000051626,0.050794225999993614,ADDER,39.0,50.0
240,0.022175676000017575,0.018459228000040184,0.941021137000007,1.6770480350000412,0.00038808600004358595,0.04827858699997023,ADDER,40.0,50.0
241,0.019991605000029722,0.017765967999991972,0.945721294000009,1.4991461320000212,0.00039445100003376865,0.05809627799999362,ADDER,41.0,50.0
242,0.0232090779999794,0.018377418000000034,0.9488696249999862,1.6794491210000047,0.0004626940000207469,0.06517310200001702,ADDER,42.0,50.0
243,0.021276783000018895,0.06130505300001232,0.9697004619999916,1.6940972099999954,0.00039226900003086485,0.05324372900003027,ADDER,43.0,50.0
244,0.021989021000024422,0.01897915200004263,0.9509225010000364,1.645109376999983,0.0004023920000122416,0.05008322200001203,ADDER,44.0,50.0
245,0.022768239000015456,0.040461610000022574,0.941766653000002,1.5266083050000248,0.005051020999985667,0.05154984500001092,ADDER,45.0,50.0
246,0.02255143700000417,0.0556333160000122,0.9437108319999652,1.507087891000026,0.00038696299998264294,0.05000968400003103,ADDER,46.0,50.0
247,0.022504502999993292,0.05153860899997653,0.9389854180000157,1.500407000999985,0.005670426999984102,0.048349878999999873,ADDER,47.0,50.0
248,0.02126014500004203,0.01972323399996867,0.9446765380000102,1.837435475999996,0.00039329300000190415,0.04980416000000787,ADDER,48.0,50.0
249,0.022177526999996644,0.018779708000010942,0.9530795420000118,2.02147960100001,0.00048061500001495006,0.05298133299999108,ADDER,49.0,50.0
250,0.031677218000027096,0.03054161000000022,0.9702015920000235,1.792370472000016,0.00040328100004671796,0.051143441000021994,ADDER,0.0,70.0
251,0.03281484899997622,0.028147478000050796,0.9721731920000138,1.824043544999995,0.00397778400002835,0.05080659100002549,ADDER,1.0,70.0
252,0.03258609199997409,0.051650824999967426,0.9757254070000272,1.948092709999969,0.00047427600003402404,0.04953705999997737,ADDER,2.0,70.0
253,0.033154378999995515,0.05580823899998677,0.9687543119999873,1.591278874000011,0.0003979269999945245,0.05965575399994805,ADDER,3.0,70.0
254,0.03260758099997929,0.029733188000022892,0.9756195870000397,1.7777300089999812,0.0005014540000161105,0.06287788700001329,ADDER,4.0,70.0
255,0.03165888799998129,0.029049472999986392,0.9727535729999772,1.877926064999997,0.00040873899996540786,0.04998128399995494,ADDER,5.0,70.0
256,0.03285799200000383,0.029226850000043214,0.9743248059999701,1.8941076830000156,0.0004143780000163133,0.05202197700003808,ADDER,6.0,70.0
257,0.03232841400000552,0.058504231000028994,0.9753372750000153,1.879509019000011,0.0004183259999877009,0.051787809000018115,ADDER,7.0,70.0
258,0.03240623700003198,0.027149741000016547,0.9727216000000567,1.7024487070000305,0.0004733249999731015,0.05164711800000532,ADDER,8.0,70.0
259,0.03311652499996853,0.02812638099999276,0.9732985260000078,1.9655306570000448,0.006365349000020615,0.051815638999983094,ADDER,9.0,70.0
260,0.030761594999944464,0.029653341999960503,0.9712386920000426,1.9007237099999656,0.004000259999997979,0.06162656699996205,ADDER,10.0,70.0
261,0.0318456420000075,0.04972960999998577,0.9702194550000058,1.793869825999991,0.00040462899994508916,0.05502884999998514,ADDER,11.0,70.0
262,0.03251173800003926,0.060401068000032865,0.9695007029999942,1.5209453749999966,0.004476562999911948,0.05134202700003243,ADDER,12.0,70.0
263,0.03144397400001253,0.028348123999990094,0.9744160789999796,1.5112946110000394,0.0003989470000078654,0.05157961600002636,ADDER,13.0,70.0
264,0.03441056600001957,0.05566754200003743,0.9758349380000482,1.8320224390000703,0.0004144380000070669,0.05525120299989794,ADDER,14.0,70.0
265,0.030559164999999666,0.06080579900003613,0.9752714100000048,1.7328717689999849,0.0004789410000967109,0.05082445200002894,ADDER,15.0,70.0
266,0.03376058300000295,0.05735294399994473,0.9711152739999989,1.8306034299999965,0.0003989290000845358,0.059923264000076415,ADDER,16.0,70.0
267,0.03142981799999234,0.028646032999972704,0.9757961130000012,1.509482442000035,0.00039710099997591897,0.05238635399996383,ADDER,17.0,70.0
268,0.03208573899996736,0.027683112999966397,0.9784154980000039,1.6846008900000697,0.00041323000004922505,0.05290070099999866,ADDER,18.0,70.0
269,0.03390647699995952,0.054785951999974714,0.9762678519999781,1.9047472820000166,0.0004137849999779064,0.06013033600004292,ADDER,19.0,70.0
270,0.03321686699996462,0.029547100999934628,0.9810720649999212,2.023585856000068,0.000479826000059802,0.05149047600002632,ADDER,20.0,70.0
271,0.0323667640000167,0.02783249000003707,0.9753013870000586,1.6336996459999682,0.00039853399994171923,0.05278385300005084,ADDER,21.0,70.0
272,0.032496136999952796,0.02863023500003692,0.9763226439999926,1.8217025699999567,0.0004160260000389826,0.05582737800000359,ADDER,22.0,70.0
273,0.03365009000003738,0.0458522769999945,0.9796150540000781,1.8105140719999326,0.00040827700001955236,0.05224952300000041,ADDER,23.0,70.0
274,0.03316235499994491,0.0534325800000488,0.9994777110000541,1.7778929610000205,0.00041486199995688366,0.053614395000067816,ADDER,24.0,70.0
275,0.0321442740000748,0.05455101100005777,0.9805525259999968,1.8450424559999874,0.0004119769999988421,0.05131493800001863,ADDER,25.0,70.0
276,0.03316779499994027,0.0691869659999611,0.9809459219999326,2.0295719279999958,0.000481723999996575,0.05310421000001497,ADDER,26.0,70.0
277,0.03245338900001116,0.0294620350000514,0.9765383860000156,1.6370978670000795,0.00039980799999739247,0.05236748999993779,ADDER,27.0,70.0
278,0.03197814999998627,0.04476672400005555,1.0042390170000317,1.6706149740000455,0.00040037299993400666,0.051469535000023825,ADDER,28.0,70.0
279,0.03142265999997562,0.02912162300003729,0.9749326269999301,1.714774096000042,0.0003979140000183179,0.05419765199997073,ADDER,29.0,70.0
280,0.03180751999991571,0.027802266999970016,0.9764251479999757,1.643846176000011,0.0003982709999945655,0.05132158700007494,ADDER,30.0,70.0
281,0.03247289000000819,0.06034935700006372,0.9792062000000215,1.5614623679999795,0.0004120579999380425,0.0522211759999891,ADDER,31.0,70.0
282,0.03104465799992795,0.028546607999942353,0.9763795049999544,1.6747363069999892,0.0033877869999514587,0.052308752999920216,ADDER,32.0,70.0
283,0.03177341000002798,0.028227222000055008,0.9785405269999501,1.8552927610001007,0.0003926399999727437,0.051789948999953594,ADDER,33.0,70.0
284,0.0318191140000863,0.02837648199999876,0.9781629770000109,1.5080992180000976,0.0003988749999734864,0.061586373999944044,ADDER,34.0,70.0
285,0.03180443700000524,0.045713982000052056,0.9746421529999907,1.6447004090000519,0.0004035320000639331,0.050795901000014965,ADDER,35.0,70.0
286,0.03198983599997973,0.027743375000000015,0.9780106050000086,1.8164785439998923,0.000396133999970516,0.05310570899996492,ADDER,36.0,70.0
287,0.03305955600001198,0.02907877500001632,0.998491817999934,1.5622757349999574,0.00039920899996559456,0.06422141500001999,ADDER,37.0,70.0
288,0.032005261999984214,0.027976065000075323,0.9778517820000161,1.661508916999992,0.0003981679999469634,0.04992035700001907,ADDER,38.0,70.0
289,0.032564346000071964,0.028168772999947578,0.9740335389999473,1.6836060960000623,0.0034666210000295905,0.05383217300004617,ADDER,39.0,70.0
290,0.03171892199998183,0.029268430999991324,0.978428117999897,1.8246788339999966,0.00041517499994370155,0.0530707780000057,ADDER,40.0,70.0
291,0.032238915999982964,0.02989548100003958,0.9768591119999428,1.8750539269999535,0.0004103730000224459,0.05157482300000993,ADDER,41.0,70.0
292,0.03208530699998846,0.028944152000008216,0.9702462280000645,1.63056571300001,0.00039603599998372374,0.05135746099995231,ADDER,42.0,70.0
293,0.032288641999912215,0.02794514699996853,0.972913579999954,1.5240863110000191,0.0003989000000501619,0.07137213199996495,ADDER,43.0,70.0
294,0.030944337000050837,0.028473503999975946,0.9761019259999557,1.806004635000022,0.0003934559999834164,0.05175579199999447,ADDER,44.0,70.0
295,0.03210447599997224,0.028425920000017868,0.9761896300000217,1.7369302319999633,0.00039631999993616773,0.07786065599998437,ADDER,45.0,70.0
296,0.03207743500001925,0.028589326999963305,0.9755235610000454,1.7421309910000673,0.00039452400005757227,0.05274349000001166,ADDER,46.0,70.0
297,0.03471215399997618,0.028930586000001313,0.9734372039999926,1.6918181409999988,0.00040088800005833036,0.05084858400005032,ADDER,47.0,70.0
298,0.03268988500008163,0.02864872700001797,0.9752060370000208,1.9034964139999602,0.0003949590000047465,0.059857415000010405,ADDER,48.0,70.0
299,0.03183436300002995,0.05732643899989398,0.9981529820000787,1.7924336980000817,0.00039631200002077094,0.0501689750000196,ADDER,49.0,70.0
